date,lat,long,num_pickups
2/25/2013,40.741045,-73.978906,28
3/27/2013,40.760604,-73.789119,28
5/21/2013,40.716363,-73.995746,28
3/13/2013,40.724605,-74.132809,28
2/7/2013,40.736254,-73.975014,28
12/25/2013,40.753033,-73.977308,28
1/18/2013,40.813237,-73.95382,28
2/6/2013,40.775125,-73.976917,28
11/22/2013,40.766977,-73.994793,28
1/16/2013,40.722952,-74.008953,28
3/5/2013,40.723995,-73.992555,28
1/5/2013,40.67858,-73.948177,28
1/22/2013,40.627811,-73.966167,28
3/14/2013,40.772947,-73.966713,28
3/13/2013,40.722994,-73.976142,28
1/17/2013,40.738813,-73.985872,28
4/1/2013,40.638125,-73.97927,28
1/26/2013,40.763435,-73.996534,28
5/3/2013,40.639172,-74.016696,28
1/12/2013,40.758012,-73.937583,28
5/7/2013,40.76599,-74.02305,28
1/30/2013,40.76088,-73.962815,28
11/11/2013,40.752181,-73.9341,28
10/9/2013,40.73091,-73.952606,28
9/10/2013,40.687663,-73.841798,28
1/24/2013,40.742282,-73.983483,28
12/10/2013,40.754572,-73.926929,27
8/3/2013,40.743442,-73.951101,27
12/27/2013,40.756129,-73.994253,27
12/19/2013,40.684993,-73.985983,27
1/29/2013,40.733266,-74.005245,27
12/4/2013,40.729218,-74.010717,27
3/8/2013,40.681632,-73.985605,27
4/2/2013,40.767956,-73.958384,27
2/27/2013,40.756358,-73.899373,27
2/15/2013,40.771465,-73.961615,27
1/26/2013,40.721625,-73.997626,27
9/7/2013,40.758246,-73.96599,27
7/12/2013,40.746007,-73.998228,27
7/12/2013,40.737199,-73.929122,27
1/13/2013,40.662962,-73.799208,27
2/12/2013,40.756067,-73.989553,27
1/25/2013,40.726818,-73.867595,27
3/11/2013,40.659783,-73.99866,27
11/29/2013,40.774151,-73.961672,27
3/13/2013,40.683192,-73.980598,27
12/25/2013,40.765967,-73.83461,27
2/20/2013,40.600532,-73.961266,27
2/11/2013,40.76035,-73.9237,27
3/5/2013,40.746098,-73.981608,27
9/21/2013,40.76617,-73.979799,27
7/16/2013,40.56606,-74.549057,27
3/17/2013,40.715213,-74.002111,27
2/1/2013,40.736704,-74.009925,27
1/10/2013,40.730344,-73.989798,27
5/5/2013,40.741567,-73.98554,27
10/7/2013,40.729605,-73.977985,27
11/16/2013,40.737102,-74.005835,27
2/4/2013,40.768555,-73.990103,27
11/7/2013,40.741827,-73.952032,27
1/14/2013,40.743907,-73.923147,27
3/2/2013,40.813177,-73.928854,27
1/14/2013,40.616171,-74.025781,27
2/3/2013,40.759425,-73.965037,27
6/9/2013,40.716171,-73.98749,27
10/13/2013,40.778528,-73.951006,27
2/2/2013,40.784751,-73.976351,27
1/3/2013,40.775513,-73.976669,27
11/15/2013,40.831643,-73.854049,27
4/9/2013,40.743941,-73.985212,27
12/1/2013,40.774424,-73.919428,27
8/13/2013,40.772561,-73.885159,27
6/6/2013,40.733565,-74.002889,27
4/17/2013,40.76599,-74.02305,27
4/6/2013,40.804812,-73.932635,27
3/15/2013,40.746964,-74.015572,27
2/7/2013,40.655838,-74.002709,27
2/5/2013,40.714672,-74.014875,27
4/26/2013,40.798648,-73.941494,27
2/8/2013,40.759425,-73.965037,27
1/28/2013,40.764122,-73.976612,27
2/17/2013,40.738619,-73.919215,27
2/16/2013,40.738079,-73.977709,27
4/4/2013,40.748796,-74.01678,27
2/27/2013,40.771067,-73.964245,27
11/15/2013,40.722187,-74.003905,27
10/26/2013,40.761359,-73.962485,27
5/2/2013,40.704366,-73.811339,27
12/2/2013,40.839613,-73.845019,27
10/17/2013,40.740758,-73.828257,27
11/10/2013,40.729514,-73.951014,27
12/12/2013,40.739248,-74.009942,27
9/8/2013,40.781343,-73.946232,27
5/15/2013,40.73163,-73.925765,27
6/25/2013,40.722359,-73.988762,27
3/6/2013,40.811482,-73.927996,27
3/14/2013,40.58734,-74.164947,27
11/4/2013,40.748945,-73.891814,27
11/18/2013,40.814188,-73.936654,27
2/10/2013,40.731207,-73.982752,27
3/7/2013,40.662184,-74.003294,27
11/20/2013,40.80861,-74.004249,27
3/2/2013,40.785185,-73.97906,27
3/28/2013,40.770743,-73.873681,27
6/27/2013,40.74158,-73.980575,27
3/1/2013,40.684616,-73.984771,27
4/7/2013,40.670558,-73.917361,27
6/4/2013,40.720003,-74.001295,27
8/8/2013,40.7705,-74.019753,27
1/16/2013,40.726818,-73.867595,27
1/29/2013,40.758314,-73.958012,27
1/14/2013,40.760777,-73.963312,27
3/15/2013,40.733158,-74.004128,27
10/8/2013,40.745847,-73.947951,27
12/16/2013,40.618104,-73.974819,27
2/14/2013,40.756441,-74.015689,27
12/11/2013,40.765967,-73.83461,27
12/1/2013,40.744844,-73.948726,27
12/16/2013,40.716387,-74.001286,27
1/30/2013,40.726818,-73.867595,27
1/5/2013,40.587448,-74.165012,27
1/26/2013,40.740002,-73.994867,27
12/1/2013,40.737221,-73.996783,27
7/2/2013,40.665612,-73.993052,27
3/17/2013,40.773715,-73.977932,27
3/8/2013,40.814627,-73.959167,27
7/3/2013,40.642576,-73.871165,27
7/19/2013,40.727955,-73.991367,27
3/21/2013,40.759501,-73.859892,27
9/7/2013,40.221684,-74.220819,27
1/31/2013,40.763824,-73.903,27
10/24/2013,40.761021,-73.909504,27
7/1/2013,40.751157,-73.932824,27
10/4/2013,40.749481,-73.995284,27
3/28/2013,40.59018,-73.960571,27
7/18/2013,40.644087,-73.79027,27
8/26/2013,40.769587,-73.863172,27
4/5/2013,40.813369,-73.928502,27
4/15/2013,40.744916,-73.949047,27
2/11/2013,40.71591,-73.80303,27
1/22/2013,40.684943,-73.985871,27
1/4/2013,40.743867,-73.922998,27
7/22/2013,40.843094,-73.8853,27
4/17/2013,40.679884,-73.981353,27
12/8/2013,40.711781,-74.007771,27
3/19/2013,40.741619,-73.990077,27
10/6/2013,40.769904,-73.917344,27
10/7/2013,40.773489,-74.002605,27
4/10/2013,40.754406,-74.00675,27
12/8/2013,40.750662,-73.994761,27
6/22/2013,40.743885,-73.923397,27
11/8/2013,40.743881,-73.923669,27
3/12/2013,40.76035,-73.9237,27
2/20/2013,40.812968,-73.938063,27
7/6/2013,40.737687,-74.002285,27
7/7/2013,40.754122,-73.993807,27
5/26/2013,40.73353,-73.95166,27
1/11/2013,40.757285,-73.963245,27
4/20/2013,40.764663,-73.991849,27
3/12/2013,40.729712,-74.037548,27
4/29/2013,40.736769,-73.991609,27
12/25/2013,40.744844,-73.948726,27
2/8/2013,40.76432,-73.977333,27
10/31/2013,40.849496,-73.92056,27
3/12/2013,40.719125,-73.791242,27
6/2/2013,40.768857,-73.952362,27
12/6/2013,40.765967,-73.83461,27
3/1/2013,40.786308,-73.962623,27
12/22/2013,40.749991,-74.007483,27
10/11/2013,40.772723,-73.982324,27
2/4/2013,40.753067,-73.979485,27
7/13/2013,40.760512,-73.969437,27
8/14/2013,40.781017,-73.894506,27
3/18/2013,40.752065,-74.001037,27
1/7/2013,40.750285,-73.927813,27
4/25/2013,40.745418,-73.98524,27
9/16/2013,40.692206,-73.631264,27
8/12/2013,40.781994,-73.996817,27
9/21/2013,40.723454,-73.996587,27
2/28/2013,40.710259,-74.009361,27
10/1/2013,40.575897,-73.791905,27
1/31/2013,40.665977,-73.961588,27
4/26/2013,40.757031,-73.840959,27
2/11/2013,40.759795,-73.96486,27
10/30/2013,40.741183,-74.005106,27
9/12/2013,40.656727,-73.793492,27
4/30/2013,40.741335,-73.831084,27
12/11/2013,40.752357,-73.934089,27
2/8/2013,40.762362,-73.966499,27
1/9/2013,40.799002,-73.970527,27
11/24/2013,40.745579,-73.998112,27
5/16/2013,40.757787,-73.974522,27
4/8/2013,40.745659,-73.97536,27
10/29/2013,40.697962,-73.991369,27
6/10/2013,40.811487,-73.953728,27
4/6/2013,40.679718,-73.953258,27
11/1/2013,40.747346,-74.027807,27
12/18/2013,40.765967,-73.83461,27
2/28/2013,40.769827,-73.92765,27
10/3/2013,40.764262,-73.902904,26
4/16/2013,40.755727,-73.996429,26
2/20/2013,40.769267,-73.960932,26
11/28/2013,40.644869,-73.79122,26
4/9/2013,40.831628,-73.920122,26
12/27/2013,40.784876,-73.969565,26
3/14/2013,40.744927,-73.946829,26
2/16/2013,40.72262,-73.998431,26
7/7/2013,40.773405,-73.949073,26
5/23/2013,40.727347,-74.011334,26
1/10/2013,40.724299,-73.992595,26
2/19/2013,40.746447,-73.928822,26
10/2/2013,40.726024,-73.997509,26
1/11/2013,40.756837,-74.005232,26
12/3/2013,40.743836,-73.948783,26
2/3/2013,40.810783,-73.962067,26
3/27/2013,40.734844,-73.92304,26
9/15/2013,40.75388,-73.981304,26
4/24/2013,40.786204,-73.976094,26
12/11/2013,40.728893,-73.99045,26
3/20/2013,40.727247,-73.988656,26
1/19/2013,40.721333,-74.005321,26
3/19/2013,40.786878,-73.841157,26
3/5/2013,40.766602,-73.976984,26
12/1/2013,40.759806,-73.991537,26
2/14/2013,40.774696,-73.958689,26
9/28/2013,40.766335,-73.986953,26
5/28/2013,40.728701,-74.032499,26
1/16/2013,40.743036,-74.050031,26
1/9/2013,40.75627,-73.900217,26
8/7/2013,40.760856,-73.964137,26
1/1/2013,40.767155,-73.956497,26
8/8/2013,40.761415,-73.962549,26
12/22/2013,40.730998,-73.989019,26
4/11/2013,40.729493,-74.002314,26
7/27/2013,40.76599,-74.02305,26
6/26/2013,40.825676,-73.890587,26
12/11/2013,40.760786,-73.96415,26
4/3/2013,40.810303,-73.928394,26
12/24/2013,40.730692,-74.132128,26
5/16/2013,40.744916,-73.949047,26
5/31/2013,40.690346,-73.80941,26
2/28/2013,40.770287,-73.962557,26
1/22/2013,40.703903,-74.016767,26
11/29/2013,40.781595,-73.958185,26
3/31/2013,40.738327,-73.987929,26
2/11/2013,40.780083,-73.960489,26
8/29/2013,40.76032,-73.966549,26
1/11/2013,40.753074,-73.911505,26
1/27/2013,40.737008,-73.993023,26
2/25/2013,40.680323,-73.984428,26
12/26/2013,40.75932,-73.965265,26
9/4/2013,40.773642,-73.961808,26
3/15/2013,40.782181,-73.948791,26
2/13/2013,40.73695,-73.97564,26
2/5/2013,40.69939,-74.001249,26
1/26/2013,40.775266,-74.015379,26
6/17/2013,40.783986,-73.975621,26
6/7/2013,40.720976,-74.008522,26
10/4/2013,40.765467,-73.961816,26
4/18/2013,40.76599,-74.02305,26
6/29/2013,40.776962,-73.916477,26
3/25/2013,40.751214,-73.995776,26
8/20/2013,40.724753,-73.948361,26
2/17/2013,40.759425,-73.965037,26
3/6/2013,40.876135,-73.866995,26
8/20/2013,40.759346,-73.965347,26
4/7/2013,40.736054,-73.990946,26
2/3/2013,40.621586,-73.974938,26
10/1/2013,40.77653,-73.98535,26
3/20/2013,40.65897,-74.002525,26
12/22/2013,40.774151,-73.961672,26
1/31/2013,40.714417,-74.000928,26
4/5/2013,40.740142,-73.986925,26
10/24/2013,40.668507,-73.926235,26
11/26/2013,40.672736,-73.986902,26
1/10/2013,40.75092,-73.990395,26
3/15/2013,40.732652,-73.987752,26
3/2/2013,40.757875,-73.965755,26
7/14/2013,40.72548,-73.926335,26
1/21/2013,40.745565,-73.978185,26
2/13/2013,40.628843,-73.971414,26
12/7/2013,40.718491,-73.991044,26
8/13/2013,40.777816,-73.982163,26
3/31/2013,40.769738,-73.960858,26
12/13/2013,40.632177,-74.012949,26
4/8/2013,40.670558,-73.917361,26
2/26/2013,40.672055,-73.964986,26
12/16/2013,40.766127,-73.834273,26
3/25/2013,40.750812,-73.980314,26
3/23/2013,40.744702,-73.946683,26
1/17/2013,40.763747,-73.928228,26
9/20/2013,40.752597,-74.007795,26
8/26/2013,40.802627,-73.936634,26
5/8/2013,40.731166,-74.001266,26
5/16/2013,40.764488,-73.965579,26
6/30/2013,40.776592,-73.976995,26
1/9/2013,40.72709,-74.075007,26
8/5/2013,40.748815,-74.006374,26
4/17/2013,40.779237,-73.955525,26
7/15/2013,40.679685,-73.982649,26
12/10/2013,40.722541,-74.009683,26
6/1/2013,40.739182,-73.987745,26
8/30/2013,40.751776,-73.988647,26
5/17/2013,40.620491,-74.025435,26
1/28/2013,40.771468,-73.977265,26
3/4/2013,40.656362,-73.794058,26
3/8/2013,40.713153,-74.010231,26
8/1/2013,40.764516,-73.958044,26
8/17/2013,40.767893,-73.964196,26
12/6/2013,40.744854,-73.981734,26
5/16/2013,40.742811,-73.779328,26
10/18/2013,40.760982,-73.961172,26
6/25/2013,40.768369,-73.931326,26
10/21/2013,40.729335,-73.984012,26
1/25/2013,40.76035,-73.9237,26
2/21/2013,40.756601,-73.9887,26
12/31/2013,40.774156,-73.872233,26
4/24/2013,40.762766,-74.000431,26
8/2/2013,40.760962,-73.990653,26
2/21/2013,40.741045,-73.978906,26
5/14/2013,40.764733,-73.786786,26
2/24/2013,40.752608,-73.923987,26
7/26/2013,40.746179,-73.896504,26
4/3/2013,40.772558,-73.952801,26
3/31/2013,40.765038,-73.976861,26
5/31/2013,40.73007,-74.010641,26
1/29/2013,40.75662,-73.981477,26
12/3/2013,40.735936,-73.927081,26
3/13/2013,40.698305,-73.972273,26
1/10/2013,40.768026,-73.956332,26
3/11/2013,40.75258,-73.970187,26
1/12/2013,40.739276,-73.941511,26
1/12/2013,40.760348,-73.923698,26
9/25/2013,40.73078,-74.002469,26
10/26/2013,40.722625,-73.999664,26
2/17/2013,40.754274,-73.97526,26
5/7/2013,40.73188,-74.028602,26
9/25/2013,40.8571,-73.916421,26
7/19/2013,40.803167,-73.936677,26
2/6/2013,40.755789,-73.994634,26
6/11/2013,40.722687,-73.988623,26
3/2/2013,40.755887,-73.997878,26
11/6/2013,40.698557,-73.988764,26
3/15/2013,40.757121,-73.954937,26
7/12/2013,40.716124,-73.944748,26
12/7/2013,40.777646,-73.94315,26
1/26/2013,40.752487,-73.913602,26
1/12/2013,40.71283,-74.008285,26
8/12/2013,40.708041,-74.003549,26
2/17/2013,40.749885,-73.98777,26
7/8/2013,40.777121,-73.963876,26
3/4/2013,40.771252,-73.867692,26
1/20/2013,40.760108,-74.015749,26
10/1/2013,40.744844,-73.948726,26
1/5/2013,40.760523,-73.980642,26
5/13/2013,40.768993,-73.525195,26
3/1/2013,40.769527,-73.863333,26
1/13/2013,40.753074,-73.911505,26
6/10/2013,40.745752,-73.975235,26
6/19/2013,40.721731,-73.984679,26
6/11/2013,40.709712,-74.015067,26
2/16/2013,40.757545,-73.901493,26
7/22/2013,40.768444,-73.993445,26
2/11/2013,40.650907,-73.95881,26
7/25/2013,40.814304,-73.940822,26
7/8/2013,40.832546,-73.864407,26
1/27/2013,40.755837,-73.976727,26
1/9/2013,40.723012,-74.005061,26
2/27/2013,40.76404,-73.981293,26
10/9/2013,40.744779,-73.947065,26
11/4/2013,40.754495,-73.971751,26
11/21/2013,40.752684,-73.945063,26
11/4/2013,40.741577,-73.991572,26
6/10/2013,40.671675,-74.007601,26
6/22/2013,40.754877,-73.987897,26
4/19/2013,40.744916,-73.949047,26
2/8/2013,40.65599,-73.794667,26
10/24/2013,40.76195,-73.963312,26
1/15/2013,40.734347,-73.970609,26
1/11/2013,40.718028,-74.003108,26
2/27/2013,40.761971,-73.994291,26
3/4/2013,40.761271,-73.994533,26
7/26/2013,40.681422,-73.985199,26
1/21/2013,40.760873,-73.995932,26
7/27/2013,40.744624,-73.948797,26
5/26/2013,40.709713,-74.014959,26
7/5/2013,40.729941,-73.983766,26
3/27/2013,40.75972,-73.974489,26
10/15/2013,40.738951,-73.659449,26
5/26/2013,40.733822,-74.006367,26
1/20/2013,40.743472,-74.003476,26
10/4/2013,40.722349,-73.986702,26
3/22/2013,40.783922,-73.965748,26
8/16/2013,40.774631,-73.870432,25
6/4/2013,40.750929,-73.944819,25
10/25/2013,40.7194,-73.986874,25
1/17/2013,40.787566,-73.98199,25
10/2/2013,40.753383,-73.931277,25
11/27/2013,40.754763,-73.89591,25
6/10/2013,40.825461,-73.951347,25
4/23/2013,40.765434,-73.966082,25
11/12/2013,40.772725,-73.869551,25
4/2/2013,40.768004,-73.972472,25
10/1/2013,40.706061,-74.003984,25
6/24/2013,40.738305,-73.979251,25
3/18/2013,40.683192,-73.980598,25
1/23/2013,40.737986,-73.904597,25
5/15/2013,40.759464,-74.003309,25
6/16/2013,40.703005,-73.993063,25
12/18/2013,40.773297,-73.899491,25
1/18/2013,40.726818,-73.867595,25
1/27/2013,40.784432,-73.970055,25
3/19/2013,40.645402,-74.013695,25
7/13/2013,40.773201,-73.967561,25
12/27/2013,40.765967,-73.83461,25
12/17/2013,40.773917,-73.873453,25
12/14/2013,40.690901,-73.810203,25
12/19/2013,40.743102,-73.895917,25
1/23/2013,40.740377,-73.994412,25
12/12/2013,40.769813,-73.866169,25
8/1/2013,40.765257,-73.968387,25
2/1/2013,40.749892,-73.950946,25
1/4/2013,40.771927,-73.963278,25
12/7/2013,40.766935,-73.953907,25
10/20/2013,40.763362,-73.978686,25
11/3/2013,40.725525,-73.8924,25
12/18/2013,40.772079,-73.979947,25
4/1/2013,40.780476,-73.975801,25
6/24/2013,40.784635,-73.981029,25
11/30/2013,40.741762,-73.975533,25
1/19/2013,40.760348,-73.923698,25
1/30/2013,40.76035,-73.9237,25
3/22/2013,40.655379,-73.78038,25
6/13/2013,40.75649,-73.961217,25
5/5/2013,40.744716,-73.946806,25
12/7/2013,40.731285,-73.982465,25
11/30/2013,40.758583,-73.978611,25
6/20/2013,40.766751,-73.963619,25
4/17/2013,40.763443,-73.953706,25
2/11/2013,40.807484,-73.932629,25
5/26/2013,40.73007,-74.010641,25
7/29/2013,40.772008,-73.967699,25
6/7/2013,40.761802,-73.979077,25
2/27/2013,40.763895,-73.984952,25
12/10/2013,40.655845,-73.78476,25
3/22/2013,40.809748,-73.962796,25
4/4/2013,40.836531,-73.865958,25
3/29/2013,40.736054,-73.990946,25
12/6/2013,40.775485,-73.950788,25
2/24/2013,40.719274,-73.987879,25
1/1/2013,40.65722,-73.79439,25
5/26/2013,40.629492,-73.997889,25
4/30/2013,40.78378,-73.943625,25
3/17/2013,40.763256,-73.928063,25
3/12/2013,40.772095,-73.965562,25
2/22/2013,40.721312,-73.80449,25
2/7/2013,40.705025,-73.989257,25
2/19/2013,40.746206,-73.94891,25
2/2/2013,40.777782,-73.960947,25
1/1/2013,40.782415,-73.95237,25
6/1/2013,40.709937,-74.014865,25
6/13/2013,40.747013,-73.987205,25
2/23/2013,40.753015,-73.94576,25
1/11/2013,40.724016,-73.998239,25
7/18/2013,40.76899,-73.967535,25
8/15/2013,40.710812,-74.00273,25
11/18/2013,40.733763,-73.952362,25
10/8/2013,40.749051,-74.006647,25
12/27/2013,40.73642,-73.97885,25
3/2/2013,40.766807,-73.896892,25
6/13/2013,40.721532,-74.008267,25
1/23/2013,40.732846,-74.000207,25
11/21/2013,40.681773,-74.014043,25
3/18/2013,40.746883,-73.972794,25
2/10/2013,40.747812,-74.00412,25
1/16/2013,40.788779,-73.978023,25
2/27/2013,40.741622,-73.981915,25
4/19/2013,40.750126,-73.995977,25
1/22/2013,40.717356,-73.848638,25
9/17/2013,40.744623,-73.982793,25
10/19/2013,40.805677,-73.934534,25
1/11/2013,40.750932,-73.935198,25
9/30/2013,40.733804,-73.980788,25
2/21/2013,40.718824,-73.925883,25
7/27/2013,40.788226,-73.949229,25
2/16/2013,40.653502,-73.78704,25
3/6/2013,40.713478,-74.013802,25
1/3/2013,40.746545,-73.929003,25
4/6/2013,40.792909,-73.92407,25
3/6/2013,40.804922,-73.938558,25
1/2/2013,40.755939,-73.985336,25
6/25/2013,40.862832,-73.911114,25
2/8/2013,40.770647,-73.990782,25
11/23/2013,40.784206,-74.063985,25
1/26/2013,40.76308,-73.860506,25
4/10/2013,40.771482,-73.87478,25
1/6/2013,40.837168,-73.850417,25
5/19/2013,40.70199,-73.740337,25
1/25/2013,40.583409,-73.960299,25
2/3/2013,40.760537,-73.997602,25
4/11/2013,40.810012,-73.95152,25
9/24/2013,40.756041,-73.967776,25
6/17/2013,40.673115,-73.98938,25
2/18/2013,40.765981,-73.971949,25
3/8/2013,40.736231,-73.989271,25
1/12/2013,40.702532,-73.855347,25
1/16/2013,40.759516,-73.979806,25
8/26/2013,40.765235,-73.972606,25
11/12/2013,40.75805,-73.993015,25
7/22/2013,40.744801,-73.946734,25
7/25/2013,40.744624,-73.948797,25
5/12/2013,40.774713,-73.98433,25
2/11/2013,40.759246,-73.927892,25
1/25/2013,40.8132,-73.930251,25
12/16/2013,40.784743,-73.984839,25
6/5/2013,40.756227,-73.97492,25
9/1/2013,40.733273,-73.981207,25
12/21/2013,40.749991,-74.007483,25
8/14/2013,40.719448,-73.997162,25
11/2/2013,40.757192,-73.997567,25
9/20/2013,40.753807,-73.963141,25
12/29/2013,40.760374,-73.954182,25
3/29/2013,40.824083,-74.342033,25
3/17/2013,40.772562,-73.964902,25
3/12/2013,40.746302,-73.928652,25
1/17/2013,40.76069,-74.002735,25
2/18/2013,40.736054,-73.990946,25
4/28/2013,40.595317,-73.881339,25
10/30/2013,40.755898,-73.975342,25
3/24/2013,40.786412,-73.97178,25
4/29/2013,40.734463,-73.922804,25
1/5/2013,40.744214,-74.003506,25
4/15/2013,40.610277,-73.962503,25
11/14/2013,40.755463,-73.993244,25
7/16/2013,40.750144,-74.007982,25
3/20/2013,40.766881,-73.944526,25
4/26/2013,40.752032,-73.93102,25
1/12/2013,40.824202,-74.342022,25
2/9/2013,40.744916,-73.949047,25
11/19/2013,40.72509,-73.990219,25
1/12/2013,40.783763,-73.975868,25
10/5/2013,40.752699,-73.933609,25
6/7/2013,40.693484,-73.983148,25
4/30/2013,40.724717,-73.994401,25
11/18/2013,40.73965,-73.962059,25
11/7/2013,40.701588,-73.820237,25
7/25/2013,40.749479,-74.010306,25
1/1/2013,40.752487,-73.897691,25
3/21/2013,40.742352,-73.917865,25
4/29/2013,40.610824,-74.116927,25
4/20/2013,40.833321,-73.945565,25
7/29/2013,40.738345,-74.062254,25
2/15/2013,40.757535,-73.98136,25
12/31/2013,40.856919,-73.873436,25
1/30/2013,40.67628,-73.90845,25
8/31/2013,40.74121,-73.976068,25
6/11/2013,40.750849,-73.998175,25
3/12/2013,40.763257,-73.887551,25
7/25/2013,40.730607,-74.041221,25
3/24/2013,40.7932,-73.966739,25
10/13/2013,40.77132,-73.950516,25
11/5/2013,40.764338,-73.887965,25
2/22/2013,40.769987,-73.961015,25
1/16/2013,40.82315,-74.341013,25
2/17/2013,40.765352,-73.967757,25
2/18/2013,40.757471,-73.985499,25
7/7/2013,40.759547,-73.984374,25
5/26/2013,40.77864,-73.945203,25
5/19/2013,40.755562,-73.928347,25
6/17/2013,40.73719,-74.005247,25
1/6/2013,40.776552,-73.974578,25
3/8/2013,40.766202,-73.96764,25
1/28/2013,40.731667,-74.007737,25
4/26/2013,40.744772,-73.98898,25
4/14/2013,40.74461,-73.950945,25
2/9/2013,40.690056,-73.981472,25
4/4/2013,40.719332,-73.975687,25
4/5/2013,40.753067,-73.97233,25
3/19/2013,40.683192,-73.980598,25
1/14/2013,40.726818,-73.867595,25
2/19/2013,40.663238,-73.995022,25
10/25/2013,40.759277,-73.974727,25
7/23/2013,40.706687,-73.995467,25
1/21/2013,40.745259,-74.002318,25
2/21/2013,40.727203,-73.827502,25
6/24/2013,40.721875,-73.985596,25
4/7/2013,40.722442,-73.987228,25
4/12/2013,40.774236,-73.951397,25
5/11/2013,40.74426,-73.991916,25
11/14/2013,40.679243,-73.99571,25
3/27/2013,40.682706,-73.980233,25
3/19/2013,40.773322,-73.869545,25
12/29/2013,40.731619,-74.005742,25
5/14/2013,40.769599,-73.863133,25
1/10/2013,40.764779,-73.997918,25
2/12/2013,40.751847,-73.986207,25
11/2/2013,40.756507,-74.033577,25
3/12/2013,40.706484,-74.126321,24
1/21/2013,40.763824,-73.903,24
11/27/2013,40.763156,-73.982585,24
3/11/2013,40.797964,-73.933688,24
2/8/2013,40.753622,-73.97454,24
4/28/2013,40.679833,-73.953699,24
9/28/2013,40.8082,-73.931254,24
11/19/2013,40.761031,-73.994763,24
1/3/2013,40.73292,-73.98636,24
10/6/2013,40.739527,-74.008066,24
2/5/2013,40.770647,-73.990782,24
5/1/2013,40.76983,-73.940817,24
5/24/2013,40.760334,-73.987519,24
3/13/2013,40.764082,-73.973052,24
6/26/2013,40.739905,-74.106947,24
2/10/2013,40.759846,-73.99349,24
6/13/2013,40.749237,-73.98769,24
11/30/2013,40.771494,-73.995293,24
1/31/2013,40.731191,-74.004322,24
10/4/2013,40.781116,-73.994184,24
3/22/2013,40.694734,-73.984673,24
5/29/2013,40.78181,-73.971921,24
11/26/2013,40.760897,-73.963733,24
4/30/2013,40.736769,-73.991609,24
1/11/2013,40.88879,-74.157309,24
3/9/2013,40.765926,-73.994504,24
9/16/2013,40.777687,-73.90994,24
1/21/2013,40.725207,-73.895292,24
1/31/2013,40.76035,-73.9237,24
1/30/2013,40.722142,-73.985837,24
5/8/2013,40.729504,-73.910823,24
2/15/2013,40.789012,-73.954985,24
4/15/2013,40.764117,-73.99824,24
10/4/2013,40.758335,-74.043408,24
9/10/2013,40.734266,-73.983606,24
1/21/2013,40.731926,-73.991541,24
6/2/2013,40.736532,-73.98483,24
2/7/2013,40.810336,-73.906747,24
12/16/2013,40.719429,-73.991215,24
7/11/2013,40.768817,-73.958615,24
2/4/2013,40.738836,-73.973459,24
5/16/2013,40.742972,-73.986753,24
5/4/2013,40.672597,-73.987044,24
9/2/2013,40.759304,-73.965335,24
3/4/2013,40.769149,-73.948605,24
12/6/2013,40.727426,-74.000579,24
1/10/2013,40.752177,-73.934197,24
12/18/2013,40.72186,-74.006395,24
7/25/2013,40.792319,-73.939059,24
5/19/2013,40.752226,-73.938829,24
4/12/2013,40.799325,-73.968242,24
3/12/2013,40.812426,-73.929895,24
3/1/2013,40.769885,-73.9606,24
6/12/2013,40.758602,-73.98981,24
5/2/2013,40.656151,-73.794227,24
6/21/2013,40.769164,-73.922074,24
9/21/2013,40.790845,-73.969135,24
3/15/2013,40.629345,-74.022744,24
12/20/2013,40.762986,-73.996823,24
3/1/2013,40.612195,-73.853942,24
6/2/2013,40.824712,-73.927231,24
12/12/2013,40.797023,-73.938098,24
2/9/2013,40.742966,-73.89565,24
4/10/2013,40.723503,-73.98877,24
7/17/2013,40.744624,-73.948797,24
1/8/2013,40.743957,-73.973397,24
1/4/2013,40.74673,-73.928687,24
6/15/2013,40.710794,-73.992711,24
9/18/2013,40.726511,-73.930855,24
11/17/2013,40.742581,-73.989173,24
2/14/2013,40.661975,-73.930647,24
2/16/2013,40.71615,-73.971721,24
8/27/2013,40.903,-74.093519,24
2/4/2013,40.75715,-73.967445,24
2/14/2013,40.749395,-74.002663,24
3/3/2013,40.76035,-73.9237,24
3/15/2013,40.780302,-73.955718,24
8/2/2013,40.763468,-73.999444,24
10/29/2013,40.64546,-73.785827,24
2/20/2013,40.702578,-73.991412,24
7/24/2013,40.705762,-73.995845,24
10/7/2013,40.76452,-73.966771,24
10/29/2013,40.849496,-73.92056,24
2/26/2013,40.71619,-74.013002,24
1/7/2013,40.758012,-73.937583,24
3/28/2013,40.693019,-73.993001,24
3/3/2013,40.72168,-73.993485,24
10/1/2013,40.781891,-73.94592,24
5/30/2013,40.773635,-73.982718,24
3/14/2013,40.811917,-73.929741,24
6/16/2013,0.277077,-88.648263,24
2/28/2013,40.741667,-74.003947,24
2/20/2013,40.755092,-73.970924,24
1/10/2013,40.751688,-73.967733,24
12/13/2013,40.807332,-73.993727,24
5/16/2013,40.800568,-74.001801,24
4/17/2013,40.710068,-74.009979,24
7/12/2013,40.765968,-73.965293,24
6/28/2013,40.7328,-73.991351,24
4/9/2013,40.670558,-73.917361,24
6/8/2013,40.825026,-73.83505,24
5/4/2013,40.751075,-73.9784,24
